kah,mar_auto,mob_mar_aut,month,Spittoono,Weightlifting_at_the_2004_Summer_Olympics_–_Men's_69_kg,Florian_Latorre,Cauffry,Labour_for_Independence,Jude_Dibia,1947_Arkansas_Razorbacks_football_team,Anikey_Stroganov,Umberto_Tirelli,Tylotiella_basipunctata,The_Zero_Hour_(1939_film),John_Ibrahim_(footballer),Iwate_Nippo,Spencer_Frankl,Sign_name,"List_of_listed_buildings_in_South_Knapdale,_Argyll_and_Bute",WKAK,Municipal_Golf_Course,Sandra_Pisani,Padma_Samten
0,105,0,201312,1,6,0,1,7,4,1,7,3,1,2,0,3,4,28,1,3,1,0,3
0,77,0,201312,3,6,0,0,17,5,3,4,3,0,4,0,2,2,22,1,6,1,1,4
0,33,0,201401,5,4,0,5,11,5,1,10,3,0,3,0,2,1,26,0,8,0,2,3
0,64,0,201401,5,6,0,1,24,4,2,4,1,0,5,0,2,1,36,0,7,0,1,3
0,72,0,201401,0,3,0,4,17,4,2,8,3,0,1,1,0,1,30,2,4,0,1,6
0,29,0,201401,1,3,0,5,24,2,4,6,1,0,2,0,0,0,20,2,12,0,2,2
0,3,0,201401,1,1,0,1,6,0,0,1,0,0,1,0,0,0,11,0,0,0,1,1
0,0,0,201401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,0,201401,4,3,0,4,33,1,1,1,3,0,2,0,1,0,39,6,16,0,3,8
0,62,0,201401,2,5,0,2,22,3,4,3,2,2,3,0,3,2,63,0,10,0,1,4
0,75,0,201401,4,3,0,3,26,6,2,7,3,1,5,0,4,3,47,0,3,0,1,5
0,62,0,201401,4,7,0,3,15,5,3,6,0,0,4,0,3,1,34,0,6,0,4,2
0,24,0,201401,0,1,0,4,17,3,1,1,1,1,1,0,1,2,24,1,2,1,1,3
0,12,0,201401,6,11,0,3,16,2,1,1,4,0,2,0,0,4,43,2,5,0,2,5
0,47,0,201401,6,2,0,1,15,8,2,8,6,0,2,0,0,1,24,0,8,0,3,3
0,63,0,201401,1,2,0,3,15,4,6,7,2,0,1,0,2,0,40,3,2,0,1,2
0,49,0,201401,4,4,0,3,19,4,3,2,6,1,2,0,1,0,44,1,7,0,2,1
0,51,0,201401,2,2,1,4,18,6,0,6,1,0,5,0,2,3,42,1,4,1,1,6
0,55,0,201401,5,6,0,1,14,6,1,5,1,1,3,0,1,3,37,0,4,0,1,4
0,28,0,201401,3,5,0,6,25,7,1,5,2,0,3,0,1,0,42,1,7,0,2,3
0,27,0,201401,3,2,0,8,16,12,3,11,3,0,7,0,3,0,22,2,7,0,2,4
0,32,0,201401,1,4,0,6,18,13,0,5,2,1,4,0,4,2,32,2,5,0,5,1
0,51,0,201401,2,4,0,6,26,25,3,5,2,0,6,0,1,2,35,1,4,0,4,3
0,39,0,201401,4,4,0,8,20,4,3,5,4,1,1,0,0,1,37,0,6,0,3,4
0,45,0,201401,3,8,0,4,19,3,1,7,4,0,4,0,3,2,31,1,10,0,0,4
0,45,0,201401,3,3,0,6,33,7,1,16,3,2,2,0,2,4,37,1,3,0,4,2
0,28,0,201401,1,4,0,3,20,4,1,2,0,0,5,0,3,4,37,0,11,0,2,2
0,22,0,201401,1,7,0,7,21,1,3,5,2,0,2,0,0,3,36,2,8,0,0,0
0,50,0,201401,2,3,0,4,20,4,5,6,0,0,6,0,3,1,39,1,5,0,6,5
0,54,0,201401,3,7,0,1,27,3,2,4,1,1,3,0,2,1,57,3,9,0,1,3
0,54,0,201401,4,9,0,2,23,5,5,4,1,0,0,0,0,1,48,0,3,0,3,11
0,47,0,201401,0,5,0,6,19,3,10,10,2,1,2,0,1,5,78,2,3,0,0,6
0,35,0,201401,4,8,0,2,25,2,2,9,1,2,2,0,0,2,60,2,5,0,2,1
0,15,0,201402,3,0,0,6,15,3,0,5,4,0,3,0,2,5,29,3,8,0,1,4
0,42,0,201402,1,10,0,4,15,8,3,5,2,1,3,0,1,2,22,0,4,0,3,2
0,53,0,201402,2,3,0,2,14,2,1,4,3,0,6,0,1,2,35,1,10,0,1,1
0,55,0,201402,3,1,0,4,21,6,3,7,4,1,7,0,0,3,74,4,10,0,3,8
0,55,0,201402,1,7,0,3,38,10,4,2,1,2,2,0,1,1,222,2,13,0,4,4
0,46,0,201402,3,4,0,6,18,10,1,6,2,1,3,0,0,1,55,1,12,0,3,2
0,37,0,201402,2,12,0,2,32,7,2,4,2,0,3,0,2,1,98,1,3,0,0,5
0,40,0,201402,5,6,0,6,20,9,2,4,3,0,3,0,0,1,54,2,8,1,0,0
0,23,0,201402,3,4,0,3,26,5,0,7,2,2,4,0,2,1,44,2,4,0,1,4
0,48,0,201402,1,9,0,4,23,7,1,4,4,1,0,0,3,3,48,1,5,0,1,2
0,40,0,201402,1,3,0,4,32,4,3,11,2,1,9,0,1,4,33,1,4,0,2,2
0,47,0,201402,2,6,1,2,33,6,1,13,0,1,6,0,4,5,46,0,10,0,1,5
0,36,0,201402,3,4,1,2,26,4,0,4,5,2,2,0,1,1,45,2,10,0,0,3
0,110,0,201402,4,5,0,3,29,3,2,6,1,1,8,0,1,1,40,4,17,0,2,2
0,111,0,201402,5,8,0,4,23,6,4,7,3,0,2,0,2,3,35,1,12,0,2,11
0,105,0,201402,7,9,0,6,28,6,2,5,2,0,4,0,5,3,24,2,1,0,1,7
0,223,0,201402,1,4,0,6,40,6,1,4,0,0,1,0,4,3,35,2,9,1,1,3
0,260,0,201402,3,3,0,3,26,7,1,7,4,0,4,3,3,6,36,0,9,0,2,1
0,335,0,201402,6,6,0,4,19,5,2,2,4,1,4,0,0,4,39,2,8,0,2,7
0,301,0,201402,4,5,0,5,32,4,2,5,2,2,2,0,5,4,46,2,4,0,1,1
0,245,0,201402,0,6,0,2,25,2,0,9,1,3,5,0,0,1,37,2,7,0,3,4
0,170,0,201402,4,6,0,5,24,3,1,5,0,0,1,0,2,4,31,2,4,0,1,6
0,126,0,201402,3,6,0,2,23,5,1,10,0,4,2,0,1,1,27,0,5,0,0,7
0,310,0,201402,1,12,0,1,34,5,1,3,2,2,2,0,11,1,51,1,8,0,2,4
0,305,0,201402,5,8,0,6,36,9,3,7,4,1,6,0,3,5,48,4,6,0,2,1
0,326,0,201402,2,10,0,5,32,5,0,5,4,1,3,0,5,0,43,2,5,0,2,5
0,297,0,201402,3,5,0,9,27,8,5,10,4,1,10,0,6,1,37,1,3,1,0,4
0,227,0,201402,5,3,0,6,20,5,3,6,0,0,2,0,4,3,36,5,6,0,2,6
0,0,0,201402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,201402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,201402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,124,0,201403,5,4,0,7,20,6,1,2,7,0,4,0,1,1,28,2,10,0,1,4
0,97,0,201403,1,3,0,5,67,4,2,3,0,1,0,0,0,0,38,4,4,0,2,2
0,419,0,201403,2,6,0,5,30,5,1,6,1,1,3,0,2,2,33,0,11,0,0,4
0,548,0,201403,4,7,0,3,19,3,4,9,5,1,3,0,3,3,31,2,10,0,1,8
0,355,0,201403,3,5,0,4,23,4,2,6,5,1,3,0,4,2,45,1,6,0,4,4
0,266,0,201403,2,6,0,1,28,6,1,5,3,3,6,0,0,1,57,0,4,0,3,0
0,385,0,201403,3,7,0,4,20,4,1,13,1,1,13,0,0,2,42,2,10,0,2,1
0,186,0,201403,2,3,0,7,24,11,3,8,4,0,2,0,1,2,37,0,5,0,1,5
0,286,0,201403,3,8,0,3,18,6,3,3,3,1,2,0,3,1,29,0,7,0,1,0
0,405,0,201403,6,5,0,5,28,3,3,6,3,0,2,0,3,4,35,1,6,0,3,7
0,318,0,201403,5,6,0,5,21,4,6,7,3,1,4,0,3,2,43,2,7,0,3,3
0,309,0,201403,3,4,0,5,20,8,3,57,3,3,5,0,3,5,39,1,4,0,2,2
0,254,0,201403,9,1,0,13,16,3,4,7,2,1,8,0,2,2,34,0,21,0,2,1
0,218,0,201403,2,9,0,5,25,6,1,4,3,1,1,0,1,0,46,0,10,0,2,7
0,135,0,201403,3,4,0,4,8,2,2,6,2,2,3,0,2,2,31,2,6,0,3,3
0,144,0,201403,9,7,0,4,23,2,2,4,0,1,7,0,3,1,30,4,5,0,1,4
0,339,0,201403,4,11,0,4,81,6,1,7,1,1,5,0,1,2,40,0,4,0,3,4
0,312,0,201403,6,4,0,7,77,5,1,6,2,0,3,0,2,3,49,2,4,0,4,3
0,267,0,201403,4,3,0,8,16,10,2,11,2,0,8,0,2,2,41,3,7,0,1,1
0,271,0,201403,7,7,0,7,28,3,2,5,11,0,1,0,1,0,42,3,3,1,2,4
0,212,0,201403,6,8,0,13,24,8,2,10,6,2,3,0,0,1,41,0,7,0,2,2
0,86,0,201403,2,10,0,4,26,9,2,7,0,1,6,0,3,1,44,1,3,0,2,2
0,106,0,201403,4,8,0,9,47,6,1,11,5,1,3,0,2,0,32,0,6,0,3,1
0,214,0,201403,8,5,1,2,37,7,2,3,2,2,5,0,4,3,35,1,2,0,2,11
0,293,0,201403,5,6,0,2,26,10,2,8,1,2,2,0,1,5,47,9,7,0,2,5
0,274,0,201403,3,11,0,7,30,5,2,6,12,0,3,0,1,2,41,1,8,0,3,6
0,272,0,201403,4,3,0,6,30,6,2,12,9,2,6,0,1,5,49,3,14,0,2,3
0,240,0,201403,5,4,0,4,35,1,2,11,9,0,3,0,4,1,53,0,16,0,1,1
0,129,0,201403,6,5,0,3,32,16,1,7,6,0,2,0,1,0,25,0,6,0,2,9
0,155,0,201403,0,3,0,4,43,6,2,6,5,1,7,0,2,0,27,1,1,0,2,3
0,280,0,201403,4,7,0,2,27,11,1,4,2,0,3,0,1,2,40,2,13,0,3,5
0,301,0,201404,4,1,0,2,35,6,4,7,0,2,2,0,0,0,44,1,4,0,1,2
0,278,0,201404,5,7,0,1,24,7,1,14,4,2,1,0,1,1,34,2,7,0,1,6
0,309,0,201404,8,13,1,5,27,8,5,7,2,3,4,0,1,1,42,3,6,0,1,2
0,326,0,201404,11,4,0,6,17,5,2,10,2,0,3,0,4,1,38,2,9,0,1,4
0,118,0,201404,3,8,0,3,21,6,3,9,0,2,1,0,4,1,39,0,6,0,1,6
0,184,0,201404,3,4,0,4,24,6,1,8,1,1,4,0,2,3,34,4,5,0,2,1
0,287,0,201404,4,7,0,2,34,14,4,6,2,0,6,0,4,2,39,1,12,0,0,4
0,263,0,201404,4,6,0,3,19,8,9,9,3,1,11,0,3,2,40,2,10,0,2,7
0,318,0,201404,4,12,0,3,40,11,2,9,2,0,3,0,5,3,42,1,9,1,3,4
0,305,0,201404,3,8,0,5,26,5,1,7,3,0,5,0,1,4,42,3,5,0,4,2
0,280,0,201404,3,3,0,3,23,5,3,9,5,2,4,0,3,2,43,2,9,0,1,3
0,116,0,201404,8,8,0,8,46,9,5,4,1,0,1,0,1,4,25,0,8,0,0,3
0,125,0,201404,6,13,0,3,26,6,1,4,3,0,6,0,1,2,36,1,12,0,1,7
0,280,0,201404,2,4,0,4,42,8,2,6,1,3,6,0,12,2,34,1,7,0,1,3
0,339,0,201404,5,6,0,1,26,7,3,13,1,0,2,0,3,2,42,3,8,0,0,3
0,325,0,201404,6,12,0,2,27,8,0,4,0,0,5,0,5,2,46,1,6,0,0,2
0,273,0,201404,8,6,0,3,21,6,2,7,1,0,3,0,0,1,41,2,6,0,0,2
0,194,0,201404,0,6,0,3,23,4,3,4,1,0,3,0,0,1,41,3,6,0,0,3
0,102,0,201404,1,7,0,7,21,8,2,4,2,0,5,0,1,4,15,2,6,0,0,2
0,134,0,201404,2,7,0,0,29,5,1,8,0,0,6,0,5,4,17,0,6,0,0,2
0,247,0,201404,5,12,0,2,38,7,3,5,1,0,5,1,2,2,35,0,11,0,2,4
0,297,0,201404,1,4,0,0,49,7,5,9,2,0,4,0,3,0,21,0,5,0,3,2
0,339,0,201404,7,7,0,3,46,7,9,4,2,0,4,1,0,5,33,0,11,0,1,6
0,351,0,201404,3,3,0,3,32,9,1,12,3,1,3,0,0,0,26,2,11,0,0,4
0,286,0,201404,7,10,0,4,45,9,0,8,2,3,1,0,8,3,28,0,12,0,1,1
0,123,0,201404,3,8,0,5,31,6,3,5,3,0,10,0,4,2,25,1,4,0,7,10
0,155,0,201404,0,5,1,4,24,2,5,5,3,2,4,0,4,3,25,2,6,0,0,1
0,302,0,201404,0,7,0,1,30,12,2,4,7,0,3,0,0,2,32,0,8,0,1,6
0,324,0,201404,4,8,0,2,31,7,3,8,0,1,2,0,5,3,27,0,16,0,2,0
0,279,0,201404,5,8,0,6,17,4,3,7,3,0,5,0,4,2,40,0,8,1,5,5
0,0,0,201404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220,0,201405,3,5,0,3,25,5,4,9,2,0,4,0,2,0,29,3,11,0,4,11
0,227,0,201405,4,5,0,4,16,2,7,6,2,0,1,0,4,6,34,0,6,0,4,3
0,197,0,201405,5,4,0,6,21,7,6,11,3,0,2,0,2,0,19,3,14,1,0,1
0,104,0,201405,1,14,0,3,21,3,4,2,3,1,2,0,2,3,40,0,17,0,4,2
0,297,0,201405,9,7,0,5,27,17,4,6,5,1,4,0,3,0,32,2,7,0,1,3
0,307,0,201405,7,5,0,2,33,7,2,7,3,4,3,0,5,1,29,1,15,1,5,5
0,291,0,201405,4,5,0,1,21,17,3,3,2,2,0,0,1,5,45,0,12,0,4,8
0,321,0,201405,1,3,0,5,18,4,2,4,3,0,2,0,2,0,24,1,9,0,3,8
0,214,0,201405,7,3,0,4,15,6,0,0,1,2,2,0,0,3,27,2,4,1,5,2
0,128,0,201405,5,3,0,4,35,10,2,7,2,2,3,0,0,2,32,3,10,0,0,2
0,135,0,201405,3,3,0,2,26,5,2,17,3,0,4,0,1,2,26,1,3,0,1,2
0,326,0,201405,3,8,0,1,28,7,2,1,2,0,2,0,0,3,28,3,6,0,2,1
0,302,0,201405,6,4,0,5,33,8,1,1,2,1,3,0,2,2,35,1,8,0,2,3
0,275,0,201405,7,6,0,4,24,12,6,10,1,0,0,0,1,3,34,3,14,0,2,6
0,277,0,201405,2,11,0,3,21,6,3,3,1,0,0,0,1,2,34,2,10,0,0,2
0,195,0,201405,5,8,0,7,22,7,2,4,2,1,2,0,1,1,28,0,8,0,1,3
0,70,0,201405,6,6,0,3,28,3,3,15,4,2,4,1,6,0,23,3,11,0,1,6
0,102,0,201405,4,4,0,3,23,8,1,2,0,2,4,0,0,4,32,2,6,0,1,6
0,281,0,201405,5,7,0,1,27,9,6,2,0,0,5,1,3,2,35,2,4,1,3,3
0,277,0,201405,1,8,1,3,27,7,3,10,3,1,6,0,3,1,52,1,7,0,2,2
0,287,0,201405,7,3,0,2,22,6,1,4,1,3,1,0,0,1,40,1,15,0,3,4
0,241,0,201405,6,5,0,7,33,4,3,6,4,0,5,0,0,7,42,4,8,2,3,4
0,217,0,201405,5,7,0,2,17,6,3,5,4,0,3,0,16,1,39,0,14,0,3,2
0,115,0,201405,4,3,0,1,16,8,0,3,5,0,1,0,1,3,27,1,11,1,5,2
0,104,0,201405,1,3,0,4,24,3,1,5,0,0,4,0,1,3,25,3,8,0,2,1
0,210,0,201405,6,8,0,2,28,7,5,10,4,1,3,1,1,2,32,2,8,0,3,3
0,282,0,201405,9,7,0,6,19,10,4,11,1,4,2,0,1,1,43,3,13,0,4,3
0,270,0,201405,3,6,0,5,29,5,3,3,3,0,4,0,1,3,41,1,19,0,3,4
0,280,0,201405,4,5,0,3,30,4,1,10,5,1,5,0,0,4,36,3,10,0,5,2
0,231,0,201405,1,5,0,3,26,8,1,8,4,5,3,0,1,2,29,1,14,0,6,0
0,110,0,201405,6,5,0,4,23,11,7,4,3,0,4,0,3,1,16,1,15,0,5,7
0,108,0,201406,2,10,0,0,37,5,5,7,3,1,6,0,1,2,17,5,8,0,2,2
0,245,0,201406,1,4,0,1,30,3,6,5,1,1,1,0,3,2,40,1,13,0,1,3
0,337,0,201406,3,3,0,7,26,10,1,3,2,0,2,0,1,3,42,2,6,0,2,6
0,278,0,201406,6,3,0,6,31,7,5,7,2,0,3,0,0,7,31,0,5,0,1,4
0,257,0,201406,8,3,0,4,23,7,7,4,1,0,2,0,3,1,38,1,7,0,1,4
0,239,0,201406,9,2,0,3,28,6,6,3,4,1,2,0,6,2,28,3,9,0,3,2
0,114,0,201406,4,1,0,5,20,7,6,6,1,3,3,0,1,1,22,0,14,0,2,5
0,98,0,201406,5,8,0,6,30,6,1,10,0,1,3,0,0,2,24,1,10,0,8,7
0,231,0,201406,5,4,0,3,45,5,3,4,3,0,1,0,4,3,35,2,6,0,3,2
0,251,0,201406,6,4,0,6,41,6,3,8,3,1,1,0,1,2,46,1,9,0,1,6
0,227,0,201406,9,5,1,6,38,7,5,7,7,0,1,0,6,0,35,3,12,0,2,7
0,299,0,201406,9,7,0,9,35,4,9,22,6,1,3,0,4,1,42,2,9,1,2,4
0,210,0,201406,11,4,0,5,40,7,6,2,6,1,3,0,2,2,39,1,13,0,5,11
0,173,0,201406,5,2,0,5,18,3,2,3,1,1,2,0,3,1,26,0,13,1,3,3
0,96,0,201406,7,5,0,10,24,5,6,3,4,0,4,0,5,1,20,1,16,0,1,6
0,260,0,201406,4,5,0,5,33,2,4,6,3,1,2,0,3,0,26,1,13,0,2,3
0,288,0,201406,4,4,0,3,44,3,4,5,9,1,0,0,2,0,28,0,13,0,2,0
0,270,0,201406,9,5,0,5,39,7,4,2,2,1,3,0,4,3,38,1,13,0,3,3
0,335,0,201406,9,2,0,7,42,3,4,3,3,1,1,0,1,3,29,0,22,0,2,4
0,272,0,201406,8,2,0,3,40,8,2,1,2,1,1,0,1,2,20,2,13,0,1,6
0,140,0,201406,3,7,0,3,13,2,12,6,2,0,3,0,2,2,37,2,11,0,2,3
0,109,0,201406,3,3,0,9,25,0,3,8,7,2,3,0,1,0,14,0,4,0,4,0
0,288,0,201406,6,6,0,5,20,2,2,8,7,0,1,0,4,1,28,1,13,0,2,5
0,298,0,201406,5,7,0,3,19,2,2,4,0,1,3,0,1,3,20,4,4,0,4,1
0,309,0,201406,6,6,0,4,23,6,7,6,1,1,4,0,3,4,35,3,5,0,0,6
0,310,0,201406,9,4,0,9,18,3,4,10,7,0,2,0,2,2,40,3,13,0,3,3
0,231,0,201406,3,7,0,6,28,2,2,7,3,2,3,0,4,1,20,2,14,0,4,3
0,89,0,201406,6,5,0,7,16,4,2,6,6,1,9,0,0,1,29,2,16,0,4,1
0,104,0,201406,3,7,0,7,11,4,9,1,3,0,2,0,6,1,30,0,9,0,3,1
0,253,0,201406,12,5,0,3,15,6,10,6,5,1,1,1,2,1,31,2,6,2,1,7
0,0,0,201406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,247,0,201407,6,3,0,8,22,1,10,3,3,1,5,0,0,1,33,0,13,0,1,3
0,196,0,201407,8,4,0,4,19,0,1,6,3,2,2,0,3,0,32,2,12,1,2,2
0,297,0,201407,2,3,0,11,25,4,2,5,2,0,8,0,2,0,23,0,15,0,1,1
0,143,0,201407,5,8,0,2,23,5,11,5,5,0,4,0,6,1,30,0,10,0,1,3
0,81,0,201407,6,10,0,5,23,10,0,3,3,0,3,1,1,1,19,3,4,0,0,4
0,129,0,201407,3,3,0,7,17,7,4,7,2,1,4,0,1,2,23,1,5,0,4,4
0,293,0,201407,7,3,0,7,30,2,3,4,1,1,4,0,3,0,22,3,13,0,3,2
0,298,0,201407,4,6,0,5,34,6,0,5,2,3,6,0,0,22,36,1,9,0,1,1
0,246,0,201407,6,9,0,4,17,4,4,8,2,2,4,0,4,2,121,2,16,0,1,10
0,264,0,201407,5,1,0,4,25,4,3,8,3,2,4,0,2,0,29,1,8,0,2,3
0,215,0,201407,10,4,0,5,27,5,3,2,2,1,2,0,3,3,23,5,13,0,1,8
0,82,0,201407,11,5,0,5,14,19,3,6,5,0,3,0,4,3,22,0,21,0,3,3
0,75,0,201407,5,4,0,3,18,9,7,5,1,1,4,0,2,1,25,0,15,0,3,4
0,276,0,201407,4,3,0,11,34,14,2,7,7,2,4,1,1,2,38,0,22,0,3,3
0,323,0,201407,4,4,0,7,54,5,3,12,1,1,3,0,4,0,46,2,9,0,6,4
0,270,0,201407,6,10,0,4,21,4,2,6,1,1,7,0,6,1,29,2,14,0,3,6
0,283,0,201407,4,4,0,3,31,4,1,9,5,0,4,0,2,3,38,0,17,0,1,4
0,218,0,201407,9,5,0,7,25,5,4,7,2,2,3,0,2,2,30,1,11,0,5,1
0,106,0,201407,9,6,0,6,17,6,4,5,5,0,4,0,2,2,36,1,14,0,0,6
0,92,0,201407,3,4,0,2,13,5,3,7,3,1,4,0,1,3,39,2,12,2,1,4
0,268,0,201407,10,8,0,2,28,16,9,2,2,0,3,0,3,1,30,0,13,0,2,4
0,337,0,201407,6,6,2,3,23,7,3,13,5,0,3,0,1,2,34,2,4,0,3,3
0,236,0,201407,6,7,0,2,18,5,4,10,2,0,5,0,2,2,23,3,14,0,2,1
0,245,0,201407,5,5,0,6,16,6,5,7,4,0,7,0,0,0,30,1,4,0,0,2
0,209,0,201407,16,4,0,4,14,5,6,6,2,1,5,0,1,0,30,0,14,0,2,3
0,101,0,201407,7,8,1,6,16,10,4,2,3,3,3,0,3,0,34,1,14,0,3,5
0,89,0,201407,2,9,0,2,20,4,2,7,3,1,5,0,4,1,46,0,9,0,1,0
0,223,0,201407,6,10,0,8,30,8,2,11,1,1,4,0,1,2,34,1,15,0,3,7
0,246,0,201407,8,5,0,6,31,4,6,7,2,1,2,0,2,3,40,1,7,0,1,3
0,241,0,201407,4,12,0,2,23,3,5,5,8,2,7,0,6,4,28,1,12,0,1,1
0,270,0,201407,2,9,0,2,23,4,3,6,2,1,2,0,3,2,51,0,13,0,4,3
0,187,0,201408,5,10,0,6,18,5,3,4,3,2,3,0,0,3,38,2,10,0,0,2
0,113,0,201408,10,11,0,5,20,5,0,7,4,1,2,0,2,3,13,2,6,0,0,5
0,91,0,201408,5,5,0,3,28,3,2,5,0,4,6,0,3,3,34,0,9,0,5,1
0,245,0,201408,13,4,1,6,32,7,2,7,1,0,3,0,0,2,51,1,10,1,10,8
0,250,0,201408,5,7,0,6,48,1,5,5,2,1,3,0,1,1,56,2,10,0,2,1
0,222,0,201408,7,6,1,5,79,6,4,11,3,0,1,0,1,1,45,0,6,0,1,5
0,231,0,201408,9,7,0,6,61,8,1,11,5,1,4,0,6,2,32,0,9,0,4,3
0,202,0,201408,3,9,0,3,42,10,5,4,4,2,4,0,2,0,29,0,5,0,5,7
0,96,0,201408,11,2,0,5,47,11,3,5,3,0,0,0,1,4,21,1,11,0,2,8
0,117,0,201408,5,3,0,1,63,7,2,8,1,1,6,0,2,2,28,1,7,0,1,1
0,261,0,201408,5,10,0,2,44,6,8,7,3,0,5,0,0,2,46,1,9,0,3,4
0,251,0,201408,14,11,1,5,52,18,3,11,2,0,7,0,3,0,42,2,6,0,6,4
0,247,0,201408,8,8,1,5,39,6,2,10,0,2,4,0,1,0,32,3,8,0,1,5
0,232,0,201408,7,14,0,4,40,9,6,5,6,0,5,0,3,1,27,3,6,0,1,3
0,187,0,201408,3,14,0,2,35,14,6,7,4,1,5,0,2,3,34,1,15,1,0,4
0,89,0,201408,4,19,0,5,30,11,0,16,0,2,6,0,2,2,25,0,11,0,1,1
0,92,0,201408,10,11,0,3,31,9,3,4,3,0,7,0,0,2,21,0,5,1,0,2
0,220,0,201408,17,8,0,5,44,3,6,8,1,2,6,0,1,1,42,2,8,0,3,3
0,254,0,201408,12,7,0,3,36,9,4,11,2,1,7,0,3,0,35,2,15,0,2,1
0,246,0,201408,22,5,0,5,37,8,5,12,2,0,3,0,4,2,37,0,11,0,5,5
0,230,0,201408,51,3,0,5,29,6,3,12,3,0,4,0,2,2,40,1,9,0,5,6
0,205,0,201408,74,6,0,10,60,9,5,10,0,1,3,0,1,3,30,0,9,0,6,3
0,70,0,201408,63,5,2,8,37,6,3,2,5,1,2,0,1,2,37,2,17,1,4,6
0,93,0,201408,38,6,2,4,40,5,2,6,4,0,6,0,0,1,40,4,16,0,3,2
0,247,0,201408,8,6,0,2,68,10,4,15,2,2,2,0,1,1,28,4,11,0,3,2
0,232,0,201408,11,9,0,4,73,6,5,7,2,1,5,0,2,2,28,3,9,0,3,1
0,193,0,201408,6,9,1,4,61,4,4,34,4,2,10,0,2,6,26,2,11,0,4,4
0,0,0,201408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,184,0,201408,6,9,0,4,61,3,2,19,2,2,5,0,1,2,41,3,10,0,2,5
0,92,0,201408,10,3,0,6,51,9,3,7,3,0,4,0,1,2,36,2,10,30,1,2
0,90,0,201408,3,6,0,1,69,8,4,9,2,1,7,0,1,3,15,1,8,5,2,4
0,168,0,201409,1,11,1,3,55,3,2,10,2,0,7,0,3,3,34,1,6,3,5,5
0,271,0,201409,8,3,0,6,68,9,4,13,2,0,8,0,0,1,28,5,7,2,3,2
0,304,0,201409,5,6,0,11,61,6,9,13,4,1,4,0,0,2,39,3,12,1,1,2
0,247,0,201409,4,2,0,1,118,10,1,10,1,0,9,0,2,4,50,4,8,3,0,1
0,183,0,201409,3,4,0,6,102,3,2,5,2,0,9,0,1,1,33,0,13,1,1,5
0,99,0,201409,8,8,0,5,61,2,5,4,2,0,3,0,0,2,28,0,8,1,3,3
0,88,0,201409,9,5,0,7,110,4,3,6,4,2,5,0,1,4,27,4,9,0,2,2
0,245,0,201409,9,10,0,6,161,5,5,4,0,1,5,0,1,5,39,0,10,2,0,1
0,278,0,201409,7,9,0,5,149,2,3,4,4,2,5,0,1,2,31,2,11,1,1,5
0,288,0,201409,7,12,0,2,210,9,2,8,0,0,5,0,2,6,38,3,13,1,2,6
0,315,0,201409,5,4,0,3,145,3,2,6,4,0,2,0,2,6,38,2,9,4,7,3
0,208,0,201409,8,7,0,6,130,5,6,8,8,0,6,0,2,1,41,1,11,1,1,0
0,75,0,201409,3,6,0,3,118,4,1,6,0,1,3,0,3,1,14,1,5,2,3,1
0,105,0,201409,8,1,0,2,122,5,5,9,4,0,2,0,1,1,26,0,9,1,1,4
0,282,0,201409,5,6,0,3,194,5,3,5,2,0,6,0,2,0,30,2,15,3,1,4
0,236,0,201409,7,2,0,4,182,8,6,5,2,1,6,0,2,2,32,0,10,6,1,3
0,280,0,201409,7,4,1,3,232,3,5,10,4,0,7,0,3,4,31,2,12,2,2,2
0,274,0,201409,3,4,1,4,378,6,5,8,12,1,4,0,3,5,35,1,8,1,1,2
0,204,0,201409,6,5,0,5,252,6,2,9,3,0,6,0,2,1,27,3,8,3,1,4
0,107,0,201409,3,3,0,3,213,6,3,11,2,1,3,0,0,1,23,1,8,1,1,2
0,124,0,201409,4,3,1,4,123,2,3,7,2,1,4,0,0,2,37,1,12,1,0,1
0,248,0,201409,4,11,1,1,228,7,4,4,1,2,8,0,3,3,56,0,11,2,2,1
0,264,0,201409,6,10,0,5,102,7,3,12,2,1,6,0,0,0,44,3,11,6,1,3
0,304,0,201409,7,10,0,5,114,6,6,10,1,1,1,1,3,3,46,1,7,4,4,1
0,324,0,201409,3,6,0,5,122,12,5,6,1,1,4,0,4,3,34,4,15,2,3,5
0,255,0,201409,5,8,1,5,92,2,6,9,1,1,6,0,2,4,22,2,12,3,6,4
0,97,0,201409,9,5,0,4,88,6,3,11,2,3,5,0,4,5,25,0,8,1,3,10
0,118,0,201409,4,8,1,1,24,6,2,4,4,1,4,0,1,2,30,0,20,1,1,5
0,277,0,201409,8,5,0,3,20,9,6,10,3,2,10,0,4,1,34,4,13,4,6,4
0,292,0,201409,7,9,0,2,24,4,3,9,2,2,5,0,6,4,26,0,11,4,3,4
